movieId,genreId
3653,7
3654,1
3654,2
3654,8
3654,18
3655,8
3658,11
3658,16
3660,11
3660,16
3660,17
3661,11
3661,16
3661,17
3662,11
3662,16
3662,17
3663,11
3663,16
3663,17
3664,11
3664,16
3664,17
3667,1
3667,5
3667,6
3668,8
3668,15
3669,5
3671,5
3671,19
3672,2
3672,4
3673,2
3673,4
3674,2
3674,4
3674,5
3674,8
3675,5
3675,13
3675,15
3676,8
3676,11
3677,7
3678,8
3679,7
3679,13
3680,7
3681,1
3681,8
3681,17
3681,19
3682,1
3682,6
3682,8
3682,17
3683,6
3683,8
3683,10
3684,8
3684,15
3685,5
3685,8
3685,15
3686,11
3686,16
3686,17
3687,2
3687,3
3687,9
3687,16
3688,5
3689,5
3690,5
3691,5
3692,5
3692,11
3693,5
3693,11
3694,5
3694,11
3695,5
3695,11
3696,5
3696,11
3696,16
3696,17
3697,1
3697,16
3697,17
3698,1
3698,16
3699,2
3699,8
3699,15
3699,16
3700,8
3700,16
3701,6
3701,8
3701,16
3701,17
3702,1
3702,2
3702,16
3703,1
3703,2
3703,16
3703,17
3704,1
3704,2
3704,16
3705,1
3705,5
3705,15
3706,10
3706,11
3706,14
3706,17
3707,8
3707,15
3708,11
3708,17
3709,11
3710,1
3710,5
3710,6
3710,17
3711,8
3712,5
3713,8
3714,8
3715,5
3715,6
3716,1
3716,5
3716,6
3716,8
3717,1
3717,6
3719,5
3719,15
3720,8
3723,8
3724,8
3724,18
3725,3
3725,13
3726,1
3726,17
3727,11
3727,19
3728,6
3728,8
3728,10
3728,17
3729,1
3729,6
3729,8
3729,17
3730,8
3730,14
3731,8
3731,17
3732,11
3733,8
3735,6
3735,8
3736,8
3737,8
3737,19
3738,8
3739,5
3739,15
3740,1
3740,2
3740,5
3740,9
3741,6
3741,8
3741,17
3742,8
3742,18
3743,5
3743,15
3744,1
3744,6
3744,17
3745,1
3745,2
3745,3
3745,4
3745,16
3746,8
3747,8
3751,3
3751,4
3751,5
3752,2
3752,5
3753,1
3753,8
3753,18
3754,2
3754,3
3754,4
3754,5
3754,9
3755,8
3755,17
3756,8
3758,8
3758,16
3758,17
3760,5
3761,1
3761,6
3761,8
3761,17
3763,1
3763,6
3763,17
3764,1
3764,6
3764,17
3765,6
3765,8
3765,15
3766,1
3766,18
3767,1
3767,18
3768,1
3768,18
3769,1
3770,11
3770,16
3770,17
3771,1
3771,2
3771,9
3773,5
3774,5
3774,8
3774,15
3783,6
3783,8
3784,5
3784,9
3785,5
3785,11
3786,5
3787,5
3788,8
3788,14
3789,8
3790,8
3791,8
3792,8
3792,15
3792,19
3793,1
3793,2
3793,16
3794,5
3794,8
3795,8
3797,17
3798,8
3798,11
3798,14
3799,3
3799,4
3801,8
3801,14
3802,1
3802,16
3806,19
3807,2
3807,9
3808,8
3808,18
3809,5
3810,8
3810,17
3811,8
3811,18
3812,5
3813,8
3814,5
3816,8
3819,5
3821,5
3822,8
3822,15
3823,8
3824,8
3824,15
3825,5
3825,8
3825,15
3826,11
3826,16
3826,17
3827,1
3827,2
3827,5
3827,16
3830,5
3830,11
3830,17
3831,5
3832,11
3833,11
3833,16
3834,2
3834,8
3834,15
3835,17
3836,1
3836,5
3836,18
3837,1
3837,9
3837,11
3837,16
3837,17
3838,11
3839,11
3840,11
3841,1
3841,5
3843,11
3844,8
3845,8
3846,5
3847,11
3849,11
3849,14
3849,17
3851,5
3852,5
3855,8
3855,15
3857,17
3858,5
3859,7
3861,5
3862,5
3863,8
3863,11
3863,17
3864,1
3864,2
3864,16
3865,5
3865,7
3868,1
3868,5
3868,6
3868,15
3869,5
3870,8
3871,8
3871,19
3872,8
3873,5
3873,19
3877,1
3877,2
3877,9
3879,1
3879,17
3882,5
3884,5
3888,8
3888,15
3889,1
3889,2
3889,9
3893,5
3893,6
3893,8
3893,15
3893,17
3894,8
3895,6
3895,17
3896,6
3896,17
3897,8
3898,1
3898,5
3899,6
3899,8
3899,17
3900,5
3900,8
3901,5
3901,8
3906,6
3906,17
3908,11
3909,5
3909,15
3910,8
3910,13
3911,5
3912,5
3912,8
3914,8
3915,8
3916,8
3917,11
3918,11
3919,11
3920,8
3920,9
3920,14
3920,15
3922,5
3925,5
3925,8
3926,2
3926,16
3927,2
3927,16
3928,5
3928,11
3929,5
3930,2
3930,11
3930,16
3932,11
3932,16
3933,11
3933,16
3937,16
3937,17
3938,11
3939,11
3940,11
3941,11
3942,11
3943,5
3945,2
3945,3
3945,4
3946,1
3946,8
3946,17
3947,1
3947,6
3947,8
3947,17
3948,5
3949,8
3950,8
3951,8
3952,8
3952,17
3953,5
3953,15
3955,5
3957,1
3957,8
3958,8
3959,1
3959,2
3959,16
3962,5
3962,11
3963,13
3964,3
3964,4
3965,8
3965,10
3966,6
3966,10
3967,8
3968,5
3969,8
3971,5
3971,14
3972,1
3972,5
3973,6
3973,11
3973,14
3973,17
3974,2
3974,4
3977,1
3977,5
3978,8
3978,15
3979,5
3980,8
3981,1
3981,16
3981,17
3983,8
3983,15
3984,1
3984,2
3984,17
3985,8
3985,18
3986,1
3986,16
3986,17
3987,8
3987,15
3988,4
3988,5
3988,9
3989,7
3990,3
3990,4
3990,5
3991,4
3991,5
3992,8
3992,15
3992,18
3993,8
3993,15
3994,8
3994,16
3996,1
3996,8
3996,15
3997,1
3997,2
3997,5
3997,9
3998,8
3999,1
3999,2
4000,2
4000,8
4002,5
4003,5
4005,1
4005,2
4005,17
4006,2
4006,3
4006,4
4006,16
4007,8
4008,8
4008,18
4009,8
4010,5
4011,5
4011,6
4011,17
4012,5
4012,8
4014,8
4014,15
4015,5
4015,16
4016,2
4016,3
4016,4
4016,5
4016,9
4017,8
4018,5
4018,15
4019,8
4020,17
4021,8
4022,8
4023,5
4023,8
4023,15
4024,15
4025,5
4025,6
4027,2
4027,5
4027,6
4029,5
4029,8
4030,11
4031,8
4031,15
4031,19
4032,5
4033,8
4033,17
4033,18
4034,6
4034,8
4034,17
4035,15
4035,19
4036,8
4036,11
4037,6
4037,10
4037,14
4037,17
4039,4
4039,13
4040,5
4041,8
4041,15
4042,1
4042,8
4042,18
4042,19
4043,6
4043,8
4046,8
4047,8
4047,18
4051,11
4051,16
4052,6
4052,8
4052,17
4053,1
4053,5
4054,8
4054,15
4055,8
4056,6
4056,8
4056,14
4056,17
4061,8
4061,15
4062,5
4062,8
4062,15
4063,5
4063,8
4063,15
4064,1
4064,6
4064,17
4065,1
4065,6
4065,8
4066,1
4066,5
4067,8
4067,15
4068,5
4069,5
4069,15
4074,8
4077,8
4077,17
4078,8
4079,5
4079,16
4080,5
4081,5
4082,5
4082,8
4082,15
4083,17
4084,1
4084,5
4084,6
4084,17
4085,1
4085,5
4085,6
4085,8
4086,1
4086,6
4086,14
4086,15
4086,17
4089,5
4090,3
4090,4
4091,5
4091,15
4092,15
4092,16
4093,17
4102,5
4102,7
4103,1
4103,2
4103,8
4103,18
4104,5
4105,9
4105,11
4105,17
4109,8
4109,17
4110,17
4111,8
4111,18
4113,8
4115,5
4116,5
4117,8
4121,1
4121,2
4121,5
4121,16
4123,5
4124,11
4124,17
4125,5
4125,16
4126,8
4127,5
4128,5
4128,11
4128,17
4129,9
4129,15
4130,5
4130,9
4131,5
4131,15
4131,16
4132,5
4132,15
4133,1
4133,2
4133,9
4133,16
4135,2
4135,5
4135,11
4138,5
4138,11
4139,6
4139,8
4141,5
4141,15
4142,1
4142,2
4142,8
4142,17
4143,11
4143,14
4144,8
4144,15
4146,8
4146,14
4146,15
4147,5
4147,8
4147,15
4148,11
4148,17
4149,5
4149,15
4152,8
4153,5
4153,9
4153,15
4154,3
4154,4
4155,8
4155,15
4156,5
4157,5
4157,8
4157,9
4157,15
4158,3
4158,5
4158,9
4159,1
4159,17
4160,8
4160,15
4161,1
4161,5
4164,8
4166,1
4166,8
4167,17
4168,5
4168,15
4171,7
4174,8
4175,5
4175,8
4178,8
4180,1
4180,8
4181,5
4184,5
4184,8
4184,15
4187,8
4189,8
4190,8
4191,5
4191,8
4191,15
4193,13
4194,8
4194,15
4194,18
4195,11
4195,14
4197,5
4198,16
4200,1
4202,8
4203,1
4203,6
4203,8
4204,5
4205,5
4205,8
4205,15
4207,1
4207,2
4207,18
4210,1
4210,6
4210,8
4210,11
4210,17
4211,8
4212,6
4212,14
4214,5
4215,5
4217,7
4218,6
4218,8
4219,5
4220,5
4221,5
4223,8
4223,18
4224,1
4224,17
4225,5
4226,14
4226,17
4228,5
4228,6
4228,15
4229,5
4229,15
4231,5
4231,15
4232,1
4232,2
4232,4
4232,5
4233,5
4234,8
4234,17
4235,8
4235,17
4236,7
4237,7
4238,1
4238,6
4238,14
4238,17
4239,6
4239,8
4240,5
4240,9
4241,3
4241,4
4242,5
4242,6
4242,8
4242,17
4243,6
4243,8
4243,14
4246,5
4246,8
4246,15
4247,2
4247,5
4247,14
4247,15
4248,5
4251,8
4251,17
4252,8
4254,5
4254,8
4255,5
4256,8
4259,8
4259,15
4260,8
4262,1
4262,6
4262,8
4263,8
4265,1
4265,17
4267,5
4268,5
4270,1
4270,2
4270,5
4270,17
4273,8
4275,1
4275,2
4275,9
4275,16
4276,5
4278,7
4280,5
4280,8
4280,15
4282,8
4282,9
4284,5
4285,5
4285,15
4289,5
4289,8
4290,5
4290,8
4290,13
4291,5
4291,6
4292,8
4293,5
4294,4
4294,9
4294,13
4296,8
4296,15
4297,8
4298,6
4298,10
4298,17
4299,1
4299,5
4299,15
4300,8
4304,7
4305,15
4305,17
4306,2
4306,3
4306,4
4306,5
4306,9
4306,15
4307,5
4307,15
4308,8
4308,13
4308,15
4310,1
4310,8
4310,15
4310,18
4312,2
4312,8
4313,8
4316,8
4317,5
4317,15
4321,5
4321,19
4322,8
4323,2
4323,18
4323,19
4325,8
4326,6
4326,8
4326,17
4327,2
4327,19
4329,19
4333,5
4333,6
4334,8
4337,8
4337,15
4337,18
4338,8
4338,18
4339,1
4339,2
4339,8
4339,18
4340,5
4342,8
4342,15
4343,5
4343,16
4344,1
4344,6
4344,8
4345,8
4347,5
4347,8
4349,5
4349,18
4350,5
4350,7
4351,1
4351,6
4351,17
4353,1
4353,18
4354,6
4354,17
4355,1
4355,8
4356,5
4356,13
4356,15
4357,5
4357,8
4357,15
4359,5
4361,5
4361,15
4366,2
4366,3
4366,4
4366,9
4367,1
4367,2
4368,5
4369,1
4369,6
4369,17
4370,2
4370,8
4370,16
4371,6
4371,8
4372,8
4372,15
4373,5
4374,5
4374,15
4378,6
4378,8
4380,8
4380,15
4381,5
4383,6
4383,8
4383,14
4383,17
4384,8
4386,4
4386,5
4387,1
4388,5
4389,8
4390,6
4390,8
4390,17
4392,5
4392,8
4392,9
4392,15
4393,8
4394,5
4394,13
4395,5
4395,6
4396,1
4396,5
4397,1
4397,5
4399,5
4399,8
4402,5
4403,11
4404,8
4404,9
4404,11
4406,6
4406,8
4406,19
4407,8
4407,17
4407,18
4408,8
4409,5
4409,8
4409,14
4409,17
4410,5
4410,6
4410,8
4412,5
4412,11
4412,16
4419,8
4419,15
4420,8
4422,8
4424,8
4426,10
4427,8
4428,5
4428,8
4428,15
4428,19
4429,8
4432,8
4432,10
4433,8
4434,1
4434,5
4434,16
4434,17
4436,14
4436,17
4437,11
4438,1
4438,8
4438,15
4438,17
4439,8
4440,1
4440,17
4441,1
4442,1
4442,5
4442,8
4443,1
4443,16
4443,17
4444,1
4444,6
4445,2
4445,7
4445,12
4446,2
4446,3
4446,9
4446,16
4447,5
4447,15
4448,1
4448,8
4449,8
4450,6
4450,8
4450,17
4451,5
4451,8
4451,15
4452,5
4453,7
4453,12
4454,3
4454,8
4454,16
4454,12
4458,7
4458,12
4459,7
4459,12
4462,5
4462,9
4463,8
4463,18
4464,5
4464,8
4464,15
4465,8
4466,1
4466,6
4466,8
4467,2
4467,5
4467,9
4470,8
4471,5
4471,15
4473,8
4473,18
4474,5
4474,8
4474,13
4475,8
4475,18
4476,5
4477,2
4477,4
4477,5
4478,5
4478,8
4480,11
4480,16
4482,8
4483,5
4484,8
4487,8
4487,15
4488,1
4488,6
4488,8
4489,5
4489,15
4490,5
4492,5
4492,16
4495,5
4495,15
4496,10
4496,14
4496,17
4497,1
4497,5
4497,11
4497,16
4498,1
4498,6
4498,17
4499,5
4500,5
4500,8
4502,4
4502,5
4504,5
4505,8
4505,15
4506,6
4506,14
4506,17
4508,8
4509,5
4511,5
4516,5
4517,11
4517,14
4517,17
4518,5
4518,11
4519,2
4519,3
4519,4
4519,9
4520,5
4521,8
4522,14
4522,15
4522,17
4523,5
4523,8
4523,9
4524,5
4526,5
4526,15
4526,16
4527,5
4527,15
4529,5
4529,8
4531,1
4533,5
4533,11
4533,16
4534,2
4534,8
4534,19
4535,8
4535,15
4535,19
4537,8
4541,11
4544,5
4544,16
4545,5
4545,16
4546,8
4546,17
4552,1
4552,11
4552,16
4552,17
4553,1
4553,16
4553,17
4557,8
4558,5
4562,5
4562,14
4563,5
4564,8
4564,9
4564,15
4565,1
4565,2
4568,1
4571,2
4571,5
4571,16
4572,1
4572,6
4572,8
4573,5
4573,8
4574,1
4574,17
4577,8
4577,18
4578,5
4578,15
4580,1
4580,16
4581,8
4583,1
4583,5
4584,5
4584,8
4584,15
4585,5
4587,5
4587,13
4587,16
4589,8
4589,13
4589,14
4591,2
4591,5
4591,9
4593,5
4594,1
4594,18
4595,8
4597,1
4597,8
4597,14
4599,8
4600,5
4600,8
4602,5
4602,6
4602,15
4603,5
4603,15
4605,5
4605,9
4608,6
4608,8
4610,5
4610,6
4610,14
4610,17
4611,6
4611,8
4612,8
4613,1
4613,5
4613,6
4614,1
4615,8
4616,8
4617,5
4619,5
4621,5
4621,15
4622,5
4623,5
4624,3
4624,5
4624,13
4625,8
4625,16
4625,17
4626,8
4626,15
4626,16
4628,5
4628,8
4629,1
4629,6
4629,17
4630,1
4632,1
4632,17
4634,2
4634,5
4635,1
4635,5
4635,8
4636,1
4638,1
4638,2
4638,16
4638,17
4639,5
4639,15
4640,1
4640,6
4640,17
4641,5
4641,8
4642,5
4642,8
4642,13
4643,1
4643,2
4643,8
4643,16
4644,5
4644,8
4644,15
4645,6
4645,11
4645,17
4646,5
4646,8
4649,5
4653,2
4653,5
4654,1
4654,8
4658,8
4658,11
4658,14
4658,17
4660,5
4661,6
4661,8
4661,17
4662,5
4662,6
4663,5
4666,5
4670,11
4670,17
4671,8
4672,5
4672,15
4673,1
4673,5
4673,6
4673,17
4675,1
4675,5
4676,5
4677,5
4677,6
4678,5
4679,5
4681,5
4681,8
4683,2
4683,4
4683,5
4683,8
4686,2
4686,5
4687,5
4688,2
4688,8
4689,14
4689,17
4690,6
4690,13
4695,6
4695,8
4697,5
4697,11
4699,8
4699,15
4699,17
4700,4
4700,5
4700,15
4701,1
4701,5
4703,8
4704,2
4704,5
4705,5
4708,8
4708,13
4709,5
4709,13
4709,19
4710,8
4710,19
4711,7
4713,8
4713,16
4714,5
4715,11
4717,1
4717,5
4718,5
4719,1
4719,3
4719,5
4719,6
4719,8
4719,15
4719,17
4720,8
4720,11
4720,14
4720,17
4721,1
4721,5
4721,19
4722,5
4723,8
4725,11
4725,17
4727,8
4727,15
4727,18
4728,5
4732,5
4733,5
4734,2
4734,5
4735,11
4735,16
4735,17
4736,5
4736,8
4736,15
4738,15
4738,16
4740,5
4740,15
4741,5
4741,8
4741,15
4743,5
4743,15
4744,11
4745,8
4748,1
4748,4
4748,5
4749,1
4749,4
4749,5
4750,1
4750,4
4754,8
4754,11
4754,14
4754,17
4756,1
4756,2
4756,8
4756,15
4757,5
4757,8
4757,13
4759,5
4759,8
4765,8
4766,6
4766,8
4766,15
4769,7
4770,17
4771,8
4772,8
4773,5
4774,5
4774,6
4775,8
4775,13
4775,15
4776,6
4776,8
4776,17
4777,5
4777,13
4777,16
4780,8
4782,5
4782,15
4783,7
4784,8
4785,8
4785,19
4786,11
4786,17
4787,8
4788,8
4788,15
4789,5
4789,9
4789,11
4789,13
4789,17
4792,11
4794,6
4794,11
4794,14
4795,2
4795,5
4795,15
4795,18
4796,5
4796,15
4798,5
4798,15
4799,1
4799,2
4799,5
4799,6
4800,1
4800,2
4800,8
4800,15
4800,17
4801,8
4802,1
4802,5
4802,15
4802,18
4803,8
4803,17
4804,5
4804,8
4808,14
4808,17
4809,8
4810,8
4811,8
4811,13
4812,2
4812,16
4813,16
4814,17
4815,8
4816,5
4818,1
4818,2
4818,5
4818,8
4821,2
4821,17
4822,4
4822,5
4823,5
4823,15
4825,5
4825,8
4826,1
4826,2
4826,8
4826,18
4827,11
4828,5
4828,15
4830,6
4830,8
4831,5
4831,13
4833,11
4833,14
4833,17
4835,8
4836,8
4836,15
4840,8
4840,15
4844,5
4844,6
4844,15
4845,5
4845,6
4846,1
4846,5
4847,8
4848,6
4848,8
4848,10
4848,14
4848,17
4849,5
4849,8
4850,1
4850,3
4850,16
4852,11
4855,1
4855,6
4855,17
4857,8
4857,13
4860,5
4862,8
4863,5
4863,6
4864,7
4864,12
4865,6
4865,11
4865,14
4865,17
4866,1
4867,5
4867,8
4871,8
4873,3
4873,8
4873,9
4874,8
4874,9
4874,14
4874,16
4876,11
4876,17
4877,5
4877,15
4878,8
4878,14
4878,16
4878,17
4879,1
4879,5
4879,6
4879,8
4880,8
4881,6
4881,8
4883,8
4885,17
4886,2
4886,3
4886,4
4886,5
4886,9
4887,1
4887,16
4887,17
4888,8
4889,6
4889,8
4890,5
4890,9
4890,15
4893,11
4893,17
4896,2
4896,4
4896,9
4898,5
4898,6
4898,14
4898,17
4899,2
4899,5
4899,9
4900,5
4901,1
4901,6
4901,8
4901,17
4902,8
4902,9
4902,11
4902,17
4902,18
4903,8
4909,5
4909,16
4911,2
4911,5
4911,9
4912,8
4912,13
4912,15
4914,6
4914,8
4914,15
4915,1
4915,2
4915,9
4916,8
4916,18
4917,8
4919,6
4919,8
4919,15
4919,17
4920,8
4920,15
4921,8
4921,15
4925,5
4926,5
4926,8
4926,13
4927,9
4927,14
4927,17
4928,8
4929,5
4932,14
4932,17
4936,8
4936,13
4939,1
4939,16
4941,1
4941,2
4941,16
4942,16
4945,6
4946,1
4946,6
4946,17
4947,1
4951,2
4951,8
4951,17
4952,5
4952,16
4953,2
4953,16
4954,5
4954,6
4956,1
4956,2
4956,5
4956,8
4956,15
4956,17
4957,6
4957,17
4958,1
4958,8
4958,18
4959,8
4961,7
4962,2
4962,19
4963,6
4963,17
4964,2
4964,8
4964,15
4965,1
4965,8
4965,17
4966,16
4966,17
4967,8
4967,18
4969,6
4969,14
4970,8
4971,5
4971,8
4973,5
4973,15
4974,5
4975,14
4975,15
4975,16
4975,17
4976,8
4977,8
4978,8
4978,14
4978,17
4979,5
4979,8
4980,2
4980,5
4980,9
4980,16
4981,5
4985,1
4985,2
4985,9
4987,1
4987,2
4987,16
4988,2
4989,5
4990,2
4990,3
4990,4
4990,5
4991,5
4991,8
4991,15
4992,5
4992,15
4993,2
4993,9
4994,5
4994,8
4994,15
4995,8
4995,15
4998,2
4998,6
4998,8
4998,17
5004,5
5007,2
5007,5
5007,17
5008,8
5008,14
5008,17
5009,8
5010,1
5010,8
5010,18
5011,8
5011,15
5012,8
5012,13
5012,15
5013,5
5013,8
5013,14
5014,8
5015,8
5015,15
5016,8
5021,5
5021,6
5021,14
5021,17
5023,8
5025,5
5026,1
5026,14
5026,17
5027,1
5027,5
5027,6
5027,8
5027,17
5028,8
5033,8
5033,17
5034,8
5034,15
5039,1
5039,2
5039,9
5040,1
5040,2
5040,9
5041,3
5041,9
5046,1
5046,8
5046,16
5046,17
5047,1
5047,5
5048,2
5048,4
5048,5
5049,1
5049,5
5049,6
5049,8
5051,5
5051,8
5051,15
5053,5
5054,16
5054,17
5055,1
5055,8
5059,7
5060,5
5060,8
5060,18
5062,14
5062,16
5062,17
5063,19
5064,1
5064,2
5064,8
5064,17
5065,8
5065,9
5065,11
5065,14
5065,17
5066,8
5066,15
5068,8
5069,1
5069,2
5069,3
5069,8
5069,9
5071,8
5071,15
5072,3
5072,16
5073,8
5074,5
5074,8
5075,5
5076,2
5076,4
5076,5
5076,8
5077,5
5077,15
5080,5
5081,8
5081,15
5083,5
5083,8
5088,5
5088,6
5088,8
5092,4
5092,5
5093,1
5093,17
5094,1
5094,16
5095,5
5095,6
5096,5
5099,4
5099,8
5102,5
5102,9
5103,4
5103,5
5103,8
5105,8
5105,11
5105,17
5106,5
5106,13
5106,15
5107,8
5107,18
5108,6
5108,8
5108,17
5109,2
5109,3
5109,4
5110,5
5110,6
5110,14
5111,8
5111,17
5112,8
5113,5
5113,6
5114,8
5116,5
5120,5
5120,14
5120,17
5121,5
5121,8
5127,8
5127,9
5127,14
5127,15
5127,17
5128,9
5128,11
5131,5
5131,8
5134,5
5134,8
5135,5
5135,15
5136,8
5136,11
5137,7
5139,5
5146,3
5146,9
5146,11
5146,16
5147,8
5151,5
5151,15
5152,1
5152,8
5152,18
5155,1
5156,1
5159,3
5159,4
5159,5
5159,13
5165,11
5168,5
5168,13
5168,15
5170,1
5170,5
5170,6
5171,1
5171,2
5171,16
5177,8
5177,15
5178,6
5178,8
5181,1
5181,16
5181,17
5187,5
5189,11
5189,16
5197,8
5198,8
5198,17
5202,8
5205,5
5205,11
5209,1
5209,2
5209,17
5212,1
5213,5
5214,5
5214,9
5218,2
5218,3
5218,4
5218,5
5219,1
5219,11
5219,16
5219,17
5220,1
5220,5
5221,8
5222,5
5222,15
5224,7
5225,8
5225,15
5226,8
5226,15
5231,5
5237,8
5238,8
5239,7
5239,8
5240,1
5240,8
5241,5
5241,15
5244,1
5244,2
5246,1
5246,5
5247,1
5247,5
5248,1
5248,5
5250,5
5254,1
5254,11
5254,17
5255,5
5256,8
5258,8
5264,1
5264,2
5264,16
5264,17
5265,5
5265,6
5265,8
5266,17
5267,8
5268,8
5268,9
5268,15
5269,8
5272,8
5275,8
5278,5
5278,15
5279,5
5279,15
5282,17
5283,5
5284,5
5284,15
5285,5
5285,6
5288,7
5288,18
5291,6
5291,8
5291,14
5292,5
5293,8
5293,17
5294,6
5294,8
5294,17
5296,5
5296,15
5297,8
5297,17
5298,5
5298,15
5299,5
5299,15
5300,1
5300,2
5300,8
5300,17
5300,19
5303,5
5303,15
5304,8
5304,18
5307,5
5308,5
5309,5
5309,15
5311,4
5311,11
5311,14
5311,17
5312,6
5312,17
5313,1
5313,2
5313,9
5313,17
5316,15
5316,17
5319,6
5319,17
5321,5
5322,8
5323,11
5323,16
5323,17
5324,5
5324,15
5325,7
5328,8
5328,15
5329,6
5329,8
5329,17
5333,6
5333,8
5334,5
5334,6
5337,5
5338,8
5339,5
5339,8
5341,8
5345,8
5346,8
5346,15
5347,8
5348,5
5348,8
5349,1
5349,2
5349,16
5349,17
5353,5
5353,8
5356,11
5356,16
5357,2
5358,2
5361,2
5363,5
5364,8
5364,17
5365,8
5365,15
5372,13
5372,19
5373,8
5373,15
5373,18
5375,5
5375,13
5375,19
5377,5
5377,8
5377,15
5378,1
5378,2
5378,16
5378,12
5379,8
5380,5
5380,8
5380,15
5382,5
5384,6
5384,8
5385,7
5387,8
5387,17
5388,1
5388,6
5388,8
5388,14
5388,17
5389,2
5389,3
5389,4
5389,19
5390,8
5391,8
5397,5
5397,16
5398,8
5400,8
5400,17
5401,5
5404,8
5404,15
5409,1
5410,8
5410,16
5414,1
5414,5
5414,6
5415,5
5415,8
5416,5
5416,8
5416,17
5417,8
5417,9
5418,1
5418,14
5418,17
5419,2
5419,4
5419,5
5419,9
5419,14
5420,1
5420,8
5420,18
5421,8
5422,5
5423,1
5423,6
5423,17
5424,6
5424,8
5424,15
5424,17
5425,8
5425,18
5427,5
5428,5
5433,2
5433,8
5433,11
5433,14
5433,17
5434,8
5434,10
5434,17
5435,19
5437,5
5437,16
5437,17
5438,1
5438,5
5440,19
5442,1
5442,5
5442,6
5443,5
5444,2
5444,3
5444,4
5444,16
5445,1
5445,6
5445,14
5445,16
5445,17
5446,2
5446,8
5447,8
5448,2
5448,3
5448,4
5448,5
5449,5
5449,15
5450,5
5450,8
5450,15
5451,5
5451,8
5451,15
5452,4
5452,5
5452,15
5454,5
5454,15
5455,5
5455,8
5456,5
5456,19
5458,4
5458,5
5458,9
5459,1
5459,5
5459,16
5460,1
5460,3
5460,4
5460,5
5461,5
5461,8
5462,2
5462,5
5463,1
5463,2
5463,9
5464,6
5464,8
5465,6
5465,8
5465,17
5466,5
5466,8
5466,15
5468,16
5470,5
5470,15
5471,8
5471,15
5472,4
5472,8
5472,13
5475,8
5475,14
5475,17
5476,11
5476,17
5477,8
5477,15
5478,1
5478,5
5478,11
5478,16
5479,1
5479,2
5479,8
5479,17
5480,4
5480,5
5481,5
5483,7
5485,5
5485,8
5485,15
5486,5
5489,11
5490,1
5490,5
5493,1
5493,2
5493,5
5497,2
5497,5
5497,16
5498,8
5499,2
5499,8
5499,15
5500,5
5501,5
5501,14
5502,11
5502,16
5502,17
5503,5
5503,8
5503,15
5504,2
5504,4
5505,5
5505,8
5506,6
5506,8
5506,14
5506,17
5507,1
5507,6
5507,17
5508,5
5508,8
5508,13
5512,5
5513,5
5513,7
5515,8
5521,1
5521,6
5521,8
5522,1
5522,8
5522,16
5523,1
5523,2
5523,5
5523,16
5524,2
5524,8
5524,15
5525,5
5525,8
5525,15
5527,8
5527,15
5528,8
5528,17
5529,5
5529,15
5530,5
5530,8
5530,9
5530,16
5531,8
5532,5
5532,15
5537,8
5537,13
5538,3
5538,4
5538,9
5539,3
5539,4
5540,1
5540,2
5540,9
5540,15
5541,1
5541,5
5541,15
5541,18
5543,1
5543,11
5543,16
5544,16
5544,17
5548,5
5550,13
5550,19
5553,5
5553,6
5553,15
5553,17
5556,6
5556,11
5556,17
5560,5
5560,13
5562,8
5562,17
5563,6
5563,8
5564,17
5568,5
5569,6
5569,11
5569,17
5570,8
5570,11
5570,17
5572,5
5573,5
5573,6
5574,1
5574,6
5575,6
5575,8
5577,5
5577,8
5580,1
5581,5
5582,2
5582,5
5584,5
5585,5
5588,11
5589,5
5589,8
5590,6
5591,4
5591,5
5596,2
5596,5
5596,16
5597,5
5597,16
5601,4
5601,8
5602,5
5602,6
5603,5
5603,6
5604,5
5604,16
5607,5
5607,8
5608,8
5608,17
5609,1
5609,17
5610,5
5610,8
5611,2
5611,18
5612,1
5612,17
5613,5
5613,6
5613,13
5613,14
5614,8
5614,15
5615,8
5617,5
5617,8
5617,15
5618,2
5618,3
5618,9
5619,7
5620,5
5620,15
5621,1
5621,5
5625,8
5625,15
5628,1
5628,5
5628,6
5628,8
5628,17
5629,3
5629,4
5629,13
5630,6
5630,14
5630,17
5632,8
5633,8
5635,8
5636,5
5636,6
5637,8
5638,1
5638,2
5638,9
5638,16
5640,11
5640,16
5643,7
5644,8
5646,8
5646,15
5649,11
5650,5
5651,3
5651,5
5651,18
5657,1
5657,2
5657,5
5657,6
5657,8
5663,11
5664,15
5665,1
5665,5
5665,6
5666,5
5666,8
5666,15
5666,17
5667,8
5667,9
5668,8
5669,7
5670,5
5670,7
5672,2
5672,3
5672,4
5672,9
5673,5
5673,8
5673,15
5675,5
5675,15
5678,1
5678,5
5678,6
5678,17
5679,11
5679,14
5679,17
5680,6
5680,8
5682,8
5684,7
5685,5
5685,8
5688,8
5689,6
5689,8
5690,3
5690,8
5690,18
5693,5
5693,8
5693,15
5694,5
5694,8
5694,13
5696,8
5699,19
5700,1
5700,2
5700,9
5700,16
5704,11
5704,16
5706,5
5706,8
5707,8
5707,15
5710,5
5712,14
5712,17
5720,1
5720,2
5720,5
5721,8
5723,5
5723,15
5733,17
5735,7
5735,11
5736,7
5736,11
5741,8
5741,15
5742,5
5742,8
5745,5
5745,8
5746,1
5746,11
5746,14
5746,16
5747,8
5747,18
5749,8
5749,11
5752,5
